author_id,doc_id,chunks (1500)
6897,20514,369
10854,28241,369
752,1695,369
761,1707,369
7479,19770,369
3407,8724,369
7705,20387,369
7779,20523,369
3670,9314,369
3709,9400,369
8666,22540,369
8715,22674,369
8820,22937,369
9040,23651,369
4029,10417,369
10383,27170,369
7673,20316,369
1680,19085,369
9525,25038,369
9199,24140,369
4464,11621,369
4497,12260,369
1807,4319,368
1820,4355,368
23,22232,368
360,795,366
9079,23801,366
1748,4113,366
1136,2621,366
9587,25291,366
4821,12721,366
114,181,366
10075,27440,366
9587,25290,366
5087,13518,366
5260,13916,366
1375,3141,366
2117,5177,366
2150,5330,366
5522,14647,366
543,1182,366
5644,15070,366
2407,5948,366
5905,15613,366
9996,26311,366
6014,15894,366
10532,27529,366
7177,18843,366
6132,17029,366
7256,19067,366
1658,3934,366
6575,17337,366
6711,17613,366
727,1598,366
6764,17764,366
2971,7600,366
3020,7701,366
10653,27833,366
3027,7737,366
3062,7804,366
8505,22156,366
761,1708,366
790,1996,366
3832,9743,366
8666,22507,366
3472,8827,366
944,2258,366
4192,10953,366
4367,11264,366
5319,14211,365
7911,20798,365
1867,4790,364
30,20092,364
118,1624,364
185,312,364
1737,4081,363
4636,12199,363
4636,12200,363
4748,12432,363
4748,12433,363
4748,12438,363
4750,12441,363
4772,12540,363
9726,25616,363
4960,13032,363
1281,2969,363
5025,13229,363
457,6414,363
515,1097,363
3696,9375,363
2187,5395,363
5535,14675,363
541,1179,363
2369,5850,363
2392,5905,363
9308,24505,363
2452,6096,363
604,1353,363
10653,28456,363
7673,21348,363
2680,6717,363
6562,17311,363
6764,18643,363
8449,21999,363
3201,8595,363
3233,8208,363
3244,8668,363
3275,8298,363
1680,6447,363
7353,19363,363
7526,20856,363
7526,20865,363
3418,8744,363
10461,27357,363
7769,20495,363
3612,9193,363
3634,9254,363
10999,28665,363
7673,20331,363
8626,22436,363
8661,23567,363
8730,22744,363
1680,7452,363
906,2143,363
4004,10380,363
9152,23959,363
1680,19083,363
1680,20063,363
9872,26024,363
4499,11708,363
4568,11850,362
114,2037,362
1140,2627,360
4748,12434,360
1807,4318,360
421,917,360
4931,12975,360
1982,4825,360
1375,3148,360
10974,28573,360
1400,3222,360
5634,15049,360
10653,28451,360
5691,15149,360
8804,22869,360
2435,6400,360
2435,6401,360
6014,15899,360
1504,3567,360
9946,27198,360
6364,16733,360
2703,7264,360
9952,26153,360
2712,6794,360
6535,18037,360
2971,7598,360
6575,17333,360
6707,17607,360
9543,25084,360
3289,8358,360
3363,8606,360
10532,27540,360
7798,20598,360
8187,21440,360
9575,25169,360
9071,24842,360
8661,23561,360
2950,7533,360
7075,19569,360
923,2189,360
3934,9926,360
4029,11041,360
4065,10503,360
1680,23241,360
4451,12153,360
4497,12253,360
31,19012,358
214,390,358
205,345,358
254,26551,358
292,632,358
271,588,358
1123,17473,357
1123,17474,357
1136,2620,357
1768,4171,357
4748,12435,357
9575,25186,357
4887,12885,357
10085,26511,357
7964,20916,357
7526,20878,357
5242,14548,357
9996,26304,357
1375,3146,357
5391,14372,357
5396,18732,357
1418,18209,357
5752,16076,357
5850,15469,357
10066,28568,357
1529,3638,357
9575,25174,357
9409,24748,357
6400,17696,357
669,1500,357
682,1516,357
2703,7284,357
2851,7325,357
6764,18644,357
6764,18645,357
743,1646,357
6867,18102,357
3034,7748,357
6991,18459,357
3177,8122,357
7256,19058,357
7433,19552,357
7673,20303,357
8396,21893,357
7884,20946,357
8154,21373,357
8305,21698,357
831,1943,357
8661,23577,357
3201,8589,357
9339,24559,357
3816,12128,357
10504,27460,357
9040,23658,357
3933,9921,357
761,1716,357
4367,11263,357
8449,22005,357
1123,19905,354
3820,9727,354
3486,8860,354
1768,4468,354
4748,12437,354
9726,25617,354
7673,21343,354
4821,13428,354
4871,12858,354
4931,12973,354
4937,12985,354
1375,3155,354
8088,21267,354
9946,26139,354
1416,3259,354
6575,17335,354
118,1795,354
6014,15889,354
8154,21372,354
604,1352,354
6111,16140,354
606,1371,354
1538,3688,354
2680,6713,354
1643,3900,354
7526,20876,354
6532,17181,354
7673,20292,354
2919,7431,354
2970,7572,354
3020,7698,354
7059,18578,354
7075,19594,354
7102,19637,354
7308,20183,354
7673,20330,354
8849,23029,354
8082,21248,354
89,4562,354
7526,19852,354
8257,21589,354
8305,21699,354
10504,27453,354
8449,22009,354
8780,22820,354
257,549,354
8844,24039,354
9237,24261,354
3955,9976,354
4177,10817,354
9151,23949,354
6535,18036,354
4259,11077,354
4349,11237,354
5279,14021,353
8976,23469,353
1713,4044,351
1140,2628,351
1768,4183,351
4748,12427,351
420,904,351
7673,20327,351
4861,12840,351
5044,13342,351
9587,25289,351
5186,13702,351
9529,25057,351
1375,3143,351
5520,14644,351
5535,14693,351
1400,3450,351
2233,5513,351
2251,5569,351
2252,5578,351
593,1327,351
2435,6398,351
2435,6405,351
6014,15901,351
9726,25619,351
9946,27199,351
6088,16106,351
2619,6565,351
2703,7262,351
2712,6791,351
6535,18041,351
6535,18043,351
2814,7097,351
6734,17716,351
2918,7427,351
6776,17801,351
6778,17809,351
6786,17861,351
6792,17929,351
2970,7571,351
7075,19613,351
7277,19210,351
7308,19282,351
7526,19854,351
7526,20852,351
7665,20281,351
7673,20317,351
7729,20421,351
8305,21696,351
9134,23925,351
6780,18693,351
8844,24042,351
8849,23023,351
8849,23027,351
8849,23028,351
3946,9944,351
3959,19744,351
10129,26609,351
4030,10446,351
4116,10614,351
4188,10940,351
4257,11071,351
9912,27132,351
4259,11636,351
4553,11809,350
6400,16855,349
8483,22088,349
4578,11878,348
829,4049,348
4683,12296,348
4702,12341,348
101,3532,348
4748,12430,348
4871,12857,348
4931,12974,348
5186,13697,348
515,1094,348
2094,5127,348
515,1101,348
515,1105,348
10653,28444,348
1400,3204,348
10528,27511,348
2170,5371,348
5419,14444,348
3846,9766,348
2228,5482,348
9946,26142,348
7256,19040,348
549,1204,348
2251,5571,348
9346,24582,348
7526,20866,348
10343,27080,348
1474,3419,348
5905,15615,348
2438,6067,348
6014,15892,348
6015,15902,348
6015,15906,348
6015,15907,348
604,1487,348
6361,16712,348
3816,14143,348
2703,7285,348
2712,6792,348
6778,17810,348
9912,27151,348
7184,18856,348
7255,19038,348
3399,8663,348
7280,19220,348
7331,19324,348
7344,19338,348
3289,8852,348
9856,25985,348
7673,20329,348
7673,20313,348
7526,20854,348
7526,20862,348
7526,20864,348
10495,27420,348
8154,21374,348
7526,19855,348
10075,27444,348
8614,22382,348
8728,23782,348
832,1947,348
8154,21371,348
8844,24059,348
8844,25228,348
8849,23025,348
8849,23024,348
9789,25758,348
10532,27537,348
7526,19853,348
8397,21904,348
10975,28603,348
4208,10974,348
4497,12257,348
4529,11771,346
114,2191,346
205,348,346
1123,13073,345
1680,9560,345
1210,2822,345
4847,12816,345
6792,17931,345
4914,12948,345
5011,13194,345
5025,13233,345
5025,13895,345
5044,13346,345
8342,21771,345
515,1104,345
2243,5539,345
2265,5601,345
7782,20527,345
6014,15890,345
2447,6086,345
6014,15896,345
6014,15897,345
10358,27109,345
6088,16105,345
6124,16156,345
6132,17030,345
8622,22398,345
1536,3683,345
1558,3721,345
1566,3730,345
8553,22286,345
2703,7268,345
9526,25044,345
10653,28461,345
3492,8871,345
10653,28459,345
2832,7213,345
10975,28575,345
6575,17334,345
2919,7430,345
924,2202,345
7673,21352,345
8849,23026,345
3075,7824,345
7177,18839,345
9549,25096,345
7443,19674,345
3311,11749,345
1680,7460,345
3418,8742,345
7825,20639,345
7964,20949,345
9191,24123,345
8120,21311,345
10802,28101,345
8614,22381,345
8842,22991,345
10117,28898,345
8908,25432,345
8397,21903,345
1004,2358,345
4003,10994,345
7526,20872,345
1680,19100,345
9507,24984,345
4559,11829,344
2050,5041,344
118,1636,344
4564,14312,342
9575,26205,342
4748,12431,342
421,907,342
5025,13896,342
5025,13897,342
5044,13343,342
31,22950,342
9073,23794,342
9946,27194,342
1375,3145,342
1400,3221,342
5544,14703,342
2243,5538,342
8397,21907,342
2251,5572,342
5644,15069,342
9164,24017,342
10345,27083,342
10280,26939,342
7526,20863,342
2435,6394,342
1498,6404,342
6014,15888,342
598,1344,342
9574,25177,342
6147,16245,342
6338,16666,342
628,15193,342
6599,18240,342
2901,24650,342
10532,27521,342
8209,21504,342
7077,18652,342
3244,8698,342
9071,24838,342
10322,27035,342
7273,19186,342
8677,22576,342
8010,21034,342
3670,9313,342
1680,9565,342
8397,21909,342
8478,23154,342
8536,22256,342
8578,22332,342
9071,23760,342
8736,22755,342
6997,18466,342
8813,22895,342
8844,24048,342
7526,20853,342
3816,13466,342
9037,23631,342
11012,28713,342
3882,9832,342
3941,9937,342
1018,2389,342
1680,19095,342
1680,19096,342
1680,19097,342
4284,11134,342
936,2219,342
4457,11609,342
4497,12254,342
8483,22087,341
8885,23160,341
33,19136,340
151,440,340
1123,10583,339
1140,2626,339
8449,21998,339
1140,2630,339
3612,9189,339
4763,12489,339
8849,23022,339
4820,19575,339
7526,19851,339
6599,17405,339
1375,3149,339
5399,25424,339
3283,8801,339
7673,20325,339
2243,5541,339
2243,5542,339
10939,28429,339
8730,22746,339
9588,26349,339
595,1334,339
6014,15900,339
7673,20333,339
2463,6123,339
6132,16191,339
6132,16200,339
7526,20861,339
6361,16713,339
6364,16727,339
1603,27592,339
2792,7053,339
2814,7092,339
6599,18241,339
6734,17717,339
6770,17782,339
7110,18726,339
7256,19069,339
7273,19191,339
7526,20857,339
708,1573,339
7816,20619,339
8257,21588,339
9237,24245,339
7526,20855,339
8397,21906,339
10992,28652,339
9779,25736,339
3934,9923,339
9199,24143,339
31,21140,338
156,19141,338
5327,14225,337
7965,20962,337
7990,21010,337
1123,25258,336
9574,25170,336
9978,26267,336
4804,12682,336
1892,4617,336
4948,13011,336
5162,13654,336
5186,13704,336
3400,19400,336
9049,23715,336
5410,14429,336
9946,27193,336
5544,14700,336
2233,5506,336
5544,15453,336
5609,14966,336
2243,5540,336
549,1203,336
2392,5916,336
589,1304,336
9071,23762,336
6015,15905,336
6076,16059,336
6124,16155,336
6187,16302,336
612,1383,336
6335,16659,336
10574,27623,336
147,490,336
6532,17161,336
7009,18490,336
7075,19612,336
3149,8513,336
7128,18768,336
9819,25868,336
3244,8692,336
7526,20859,336
7526,20874,336
9333,24544,336
9071,24836,336
233,470,336
3075,7825,336
8831,22971,336
936,2238,336
3959,28135,336
9364,24644,336
317,692,336
4270,11102,336
4281,11667,336
4367,11265,336
4497,11688,336
53,12643,334
362,802,333
4614,12158,333
1753,4144,333
1768,4463,333
4733,12410,333
4748,12436,333
4787,12659,333
421,914,333
4945,13004,333
7526,19850,333
8397,21905,333
10498,27428,333
5025,13898,333
5089,14200,333
5186,13701,333
5248,13884,333
5391,14369,333
5391,14371,333
5544,14709,333
9958,26185,333
2351,5827,333
5785,21604,333
2473,6156,333
7526,20877,333
2703,6773,333
2738,6855,333
2761,6989,333
6792,17933,333
2971,7576,333
2971,7577,333
2971,7592,333
2971,7594,333
7673,20293,333
3136,8042,333
3289,8363,333
9821,25889,333
9575,25153,333
9071,23775,333
9071,24837,333
9116,23859,333
9237,24238,333
3606,9178,333
3670,9317,333
8626,22413,333
6493,25762,333
3816,13465,333
1680,19098,333
321,699,333
10383,27176,333
10617,27759,333
9507,24983,333
7433,19549,333
4480,12297,333
121,9874,332
27,37,332
9202,25253,330
4683,12304,330
9640,25401,330
1768,4462,330
421,909,330
421,912,330
4894,12915,330
1291,2979,330
5089,14194,330
9726,25618,330
2117,5173,330
5535,14689,330
8397,21908,330
9843,25937,330
2318,12927,330
2370,5855,330
2392,5915,330
2425,5986,330
7526,20858,330
595,1332,330
9946,27195,330
6046,15958,330
6086,16093,330
6132,17032,330
2556,6304,330
8305,21697,330
9543,25082,330
2738,6856,330
6687,17571,330
7526,20860,330
157,357,330
9042,24726,330
7256,19044,330
3244,8696,330
3289,8355,330
9273,24424,330
7673,20306,330
10653,28440,330
9071,23778,330
7526,20868,330
6500,17074,330
6014,15891,330
8536,22254,330
3816,12122,330
11011,28707,330
9071,23769,330
3816,14951,330
9005,23521,330
9044,23673,330
3941,9938,330
30,20116,330
3959,28132,330
3999,10344,330
9507,24982,330
317,693,330
4189,10943,330
1053,2454,330
4284,11131,330
10383,27173,330
4497,11704,330
5283,14029,329
5932,15689,329
7989,21012,329
27,21164,328
1937,4713,328
1954,4744,328
271,586,328
27,21181,328
7526,20869,327
7526,20870,327
10495,27419,327
1768,4445,327
1768,4458,327
1768,4469,327
8505,22158,327
2170,5368,327
2906,7409,327
10813,28123,327
7705,21393,327
595,1330,327
7673,21345,327
6015,15903,327
10982,28811,327
604,1486,327
8195,21458,327
6328,16646,327
6364,16731,327
628,8002,327
6800,17958,327
2971,7591,327
2971,7595,327
10982,28819,327
9041,23667,327
7049,18554,327
2848,7321,327
7277,19206,327
7312,19290,327
3401,8707,327
3418,8746,327
3572,9104,327
8215,21523,327
8215,21525,327
6643,17491,327
3670,9338,327
8677,22573,327
8728,29137,327
9044,23675,327
306,659,327
1680,16384,327
6792,18801,327
4123,10627,327
4284,11128,327
1680,22160,327
4497,11700,327
4559,11823,326
8485,22098,325
6909,18281,325
4574,11872,324
1123,27287,324
1140,2629,324
4675,12274,324
1768,4448,324
1768,4460,324
1768,4464,324
1768,4467,324
6792,17930,324
4804,12680,324
4825,12787,324
75,8011,324
4861,12841,324
10314,27021,324
3572,9109,324
2001,4973,324
78,7481,324
5186,13699,324
2129,5277,324
7526,20875,324
526,1137,324
5406,14415,324
6599,18242,324
33,18229,324
10653,28448,324
1680,9559,324
6326,16639,324
2848,7320,324
2852,7782,324
8333,21751,324
7308,20190,324
10902,28349,324
7589,19970,324
7687,20355,324
3556,9049,324
3572,9090,324
10932,28410,324
8267,21605,324
8267,21609,324
8297,21660,324
8500,23186,324
3762,9513,324
8661,23573,324
8816,22904,324
9041,23668,324
9042,24735,324
3891,9845,324
1018,2390,324
1680,19099,324
10944,28464,324
4263,16775,324
1680,22167,324
7185,18862,324
75,8012,322
6970,18421,322
6970,18420,322
213,371,322
161,261,322
4753,12452,321
4772,12514,321
3670,9339,321
9303,24498,321
1265,2925,321
1346,3104,321
7673,20326,321
10719,27983,321
1379,3154,321
5648,15083,321
5932,15694,321
3283,8804,321
1529,3627,321
10350,27090,321
10085,26509,321
622,1405,321
10999,28872,321
2678,6706,321
686,1525,321
2751,6914,321
2792,7055,321
6021,15913,321
6604,17415,321
6741,17727,321
6780,18712,321
6843,20084,321
7077,18648,321
7232,18995,321
7308,19283,321
7312,19292,321
7392,19443,321
3480,8854,321
3572,9091,321
9191,24124,321
8297,21657,321
8297,21658,321
3816,10243,321
8670,28013,321
924,2197,321
8991,23502,321
7729,20420,321
3904,13652,321
304,653,321
1123,2603,321
4519,11753,320
4599,27373,320
1815,4347,320
1867,4789,320
114,2017,320
33,47,320
33,19138,320
185,302,320
214,401,320
1748,4126,318
1171,2719,318
1768,4443,318
1768,4459,318
3572,9088,318
4898,12924,318
810,1828,318
5391,14370,318
5402,14399,318
5410,14430,318
8082,21249,318
5645,15076,318
5746,21606,318
3858,9793,318
8297,21659,318
7698,20379,318
1535,3669,318
6326,16640,318
2703,6771,318
3244,8693,318
7256,19045,318
30,20072,318
6792,17934,318
7673,20323,318
7009,18492,318
3075,7826,318
7058,18576,318
7077,18650,318
9549,25098,318
7273,19193,318
10326,27040,318
3308,13319,318
7872,20733,318
9588,26338,318
3572,9102,318
3572,9110,318
3762,9518,318
3493,8874,318
10653,27842,318
8267,21603,318
7673,20302,318
8661,23565,318
8661,23575,318
3572,9106,318
8844,24035,318
8844,25223,318
936,2224,318
11012,28715,318
9507,24985,318
1680,21076,318
4315,11189,318
4497,11694,318
4497,11710,318
213,370,318
5371,14315,317
8483,22089,317
7401,19472,317
7443,19679,317
1913,4662,316
118,189,316
27,21168,316
75,7504,316
1768,4456,315
10699,27953,315
421,908,315
4945,13005,315
10962,28495,315
9726,25630,315
5458,14478,315
5614,14984,315
5633,15044,315
2378,5876,315
10263,26897,315
1521,3616,315
10999,28681,315
1538,3689,315
2738,6854,315
2761,6988,315
1680,4519,315
7102,19638,315
6741,17726,315
6742,17730,315
3762,9519,315
2950,7539,315
2950,7540,315
8536,22255,315
6791,17924,315
6794,17941,315
9575,26233,315
7077,18649,315
7177,18838,315
3235,8210,315
7344,19340,315
3289,8346,315
9738,25665,315
9071,23779,315
7542,19889,315
3486,8861,315
9071,24834,315
9333,24545,315
8215,21522,315
3722,10001,315
3340,8547,315
3766,9525,315
3779,9588,315
3323,8518,315
3816,10930,315
7673,20319,315
3832,9745,315
3962,10083,315
3982,10317,315
1680,16385,315
4056,10490,315
8844,25222,315
9958,26183,315
4284,11135,315
4451,12134,315
6770,17777,315
4497,11707,315
4497,11709,315
4531,11777,314
123,203,314
156,253,314
213,364,314
292,630,314
5376,14321,313
5957,15729,313
9464,24911,313
8890,23172,313
1768,4178,312
1768,4438,312
1768,4465,312
1768,4466,312
4748,12428,312
4775,12624,312
1680,9566,312
7353,19370,312
4821,14121,312
1955,4753,312
7344,19339,312
9872,27077,312
5186,13698,312
8728,23789,312
3572,9085,312
1416,3257,312
2251,5573,312
2357,5834,312
5785,21607,312
2392,5912,312
2435,6000,312
6033,15936,312
601,1348,312
2473,6533,312
6114,16143,312
33,19134,312
6338,16668,312
6390,16823,312
2703,6772,312
2814,7087,312
9041,23669,312
9646,25425,312
6969,18418,312
3128,8025,312
9856,25984,312
7232,18997,312
10215,26798,312
10653,27847,312
3283,8803,312
7673,20299,312
7353,19371,312
3572,9107,312
7673,21354,312
7286,19227,312
10269,26919,312
9786,25751,312
8502,22141,312
8524,22213,312
3816,10264,312
886,2107,312
3816,14934,312
3891,9844,312
3934,9925,312
284,621,312
3962,10088,312
1680,16386,312
1020,2395,312
6535,18039,312
4284,11132,312
4485,11670,312
4485,11671,312
75,8005,310
27,21163,310
118,1635,310
33,19150,310
1123,27394,309
1123,28658,309
7344,19337,309
1768,4173,309
1768,4182,309
1768,4437,309
1768,4440,309
1768,4442,309
1768,4446,309
1768,4461,309
421,934,309
5014,13204,309
9837,25927,309
5283,14779,309
2120,19857,309
5524,14651,309
2407,5947,309
2425,5985,309
9399,25827,309
6400,17659,309
1579,3781,309
6015,15904,309
2792,7054,309
6628,17468,309
6744,17732,309
6780,17814,309
2931,7486,309
6800,17959,309
6909,18280,309
3088,7855,309
9856,25986,309
7082,18657,309
7277,19200,309
3275,8294,309
9098,23829,309
3562,25101,309
3572,9082,309
3572,9083,309
3572,9097,309
8210,21515,309
8280,21632,309
3816,11503,309
1680,10764,309
8730,22742,309
9044,23682,309
3879,9828,309
7596,19996,309
9507,24979,309
7433,19551,309
4218,11002,309
4284,11127,309
4284,11129,309
4284,11133,309
4485,11669,309
4497,11691,309
355,785,309
1123,2601,309
1123,2605,309
109,170,308
8,13,308
1748,4104,306
9821,25899,306
1768,4174,306
1768,4176,306
1768,4439,306
1768,4444,306
4748,12429,306
4772,12509,306
421,911,306
4945,13000,306
457,8711,306
114,2175,306
5187,13707,306
10532,27545,306
831,1940,306
8500,23187,306
3572,9103,306
5524,14649,306
5527,14654,306
5752,15254,306
5816,15367,306
7203,18914,306
2466,6127,306
6132,16207,306
6147,16246,306
2680,6718,306
9175,24098,306
6519,17117,306
2832,7195,306
6728,17640,306
1680,6040,306
10269,26924,306
8524,22210,306
3244,8679,306
1680,6043,306
7288,19232,306
3289,8340,306
7673,20312,306
11012,28725,306
3572,9098,306
3572,9099,306
3572,9111,306
30,20100,306
8372,21836,306
7353,19359,306
8729,22729,306
3816,12127,306
11122,29013,306
9507,24980,306
316,689,306
4284,11126,306
4406,11411,306
7401,19473,305
7906,20786,305
7964,20917,305
122,1294,304
33,19140,304
151,243,304
4636,12196,303
1768,4175,303
1768,4441,303
1768,4449,303
4754,12465,303
4775,12623,303
4972,13086,303
5069,19094,303
9946,26140,303
5378,14324,303
5396,18737,303
5402,14390,303
5524,14650,303
5535,14676,303
2435,6387,303
10501,27436,303
9927,26115,303
6326,16641,303
2680,6719,303
831,1941,303
3814,9669,303
7075,20552,303
7232,18996,303
7308,20175,303
10975,28597,303
761,1710,303
1680,4226,303
3572,9092,303
3572,9094,303
8120,21310,303
8287,21643,303
3710,17942,303
7673,20318,303
8559,22302,303
6707,17606,303
8816,22905,303
7673,20300,303
3816,12120,303
3816,14163,303
10383,27171,303
10421,27271,303
8018,21056,303
9575,25146,303
271,583,302
122,1276,302
5283,14783,301
5343,14255,301
9399,25789,301
7464,19730,301
7490,19791,301
1713,4048,300
362,801,300
1728,4069,300
9927,26114,300
1123,25744,300
1167,2690,300
405,867,300
1191,2778,300
7323,19308,300
8372,21838,300
109,2775,300
7779,20522,300
2066,5072,300
9028,23600,300
1400,3190,300
5410,14428,300
1416,3258,300
8103,22290,300
5687,15142,300
3816,14186,300
569,1246,300
1474,3662,300
8267,21608,300
2435,6388,300
9981,26271,300
6129,16176,300
604,1485,300
10573,27622,300
2581,6869,300
6693,17581,300
10103,26561,300
7049,18555,300
3088,7854,300
3235,8212,300
3401,8708,300
3572,9084,300
3572,9096,300
3572,9108,300
8202,21471,300
8210,21507,300
10987,28643,300
8305,21685,300
3731,9470,300
3816,9689,300
8661,23559,300
8666,22537,300
11012,28717,300
4154,10688,300
4281,11664,300
4284,11136,300
4497,11693,300
4497,12258,300
4578,11880,298
81,28619,298
122,1286,298
122,1288,298
10091,26518,297
1768,4181,297
1768,4455,297
1795,4297,297
4804,12681,297
9927,26116,297
10301,26978,297
11012,28729,297
5203,13725,297
5470,14508,297
541,1168,297
5529,14662,297
6628,17465,297
543,1183,297
5633,15045,297
7575,20969,297
10847,28223,297
1474,3646,297
2462,6117,297
8820,22918,297
10982,28812,297
9040,23655,297
7948,20886,297
10982,28814,297
7110,18733,297
2807,7074,297
6742,17729,297
733,1610,297
6770,17780,297
2930,7484,297
10982,28817,297
3088,7853,297
7510,19818,297
9575,26235,297
7232,18992,297
7232,18999,297
9646,25421,297
9098,23830,297
7575,19952,297
7673,20296,297
7673,20305,297
3572,9095,297
3572,9101,297
8215,21531,297
8359,21819,297
9195,24133,297
8528,22240,297
8661,23562,297
8661,23584,297
8709,22646,297
8844,24049,297
3816,14187,297
9042,23670,297
10653,27851,297
3993,18736,297
1680,19077,297
4159,10714,297
1118,2571,297
4497,12256,297
2057,5055,296
2066,5071,296
122,1287,296
1768,4172,294
1768,4177,294
4871,12856,294
1281,2968,294
30,20113,294
1648,3908,294
5162,13660,294
5162,14332,294
11145,29056,294
9574,25168,294
5378,14325,294
2225,5468,294
7232,18991,294
1680,10099,294
1408,3239,294
5753,15266,294
1456,3365,294
2814,7085,294
6132,16185,294
2479,6165,294
2563,6317,294
9981,26270,294
6361,16711,294
10352,27093,294
9044,23679,294
9847,25949,294
3832,9744,294
1616,3863,294
10305,27002,294
7048,18546,294
7052,18562,294
2753,6916,294
7232,19001,294
10012,26369,294
214,383,294
1680,7473,294
3472,8831,294
3572,9105,294
8242,21570,294
9195,24132,294
10653,27844,294
1680,10103,294
8844,25218,294
1680,10100,294
11012,28719,294
10944,28469,294
3882,9833,294
944,2259,294
10383,27178,294
3982,10321,294
11012,28716,294
7673,20297,294
9605,25355,294
8449,22007,294
6400,16853,293
6481,17891,293
4571,11866,292
33,18226,292
1123,24912,291
1768,4447,291
3572,9089,291
3289,8348,291
10435,27297,291
1319,3042,291
2105,5147,291
2115,5162,291
5396,18721,291
5402,14395,291
2168,27141,291
2243,5543,291
9946,27196,291
6599,18237,291
6132,16210,291
2525,6252,291
2525,6253,291
6360,16708,291
6368,16738,291
2680,6708,291
7181,18852,291
686,1524,291
6532,17160,291
10103,26560,291
3140,8059,291
2971,7582,291
3572,9093,291
3572,9100,291
3606,9176,291
8358,21806,291
1680,10735,291
3805,12032,291
9195,24131,291
8661,23560,291
8661,23568,291
10653,27845,291
8821,23950,291
10653,27850,291
3840,9758,291
3930,9914,291
3982,10318,291
4159,10700,291
10236,26836,291
4403,11896,291
4497,12252,291
1123,2813,291
122,1279,290
122,1292,290
157,254,290
161,301,290
214,405,290
292,633,290
6493,28468,289
4594,11994,288
1768,4179,288
1768,4180,288
6792,17932,288
9772,25723,288
761,1720,288
1183,2756,288
3762,9516,288
4754,12467,288
110,175,288
1867,4784,288
1867,4787,288
1901,4629,288
7232,19002,288
3497,8890,288
1400,3209,288
2170,5366,288
5535,14683,288
2243,5537,288
1416,3481,288
5638,15057,288
2265,5598,288
3308,18729,288
7798,20593,288
6014,15895,288
932,2213,288
3670,9333,288
10352,27092,288
3023,7717,288
7075,19572,288
185,310,288
809,1823,288
7256,19043,288
520,1125,288
10653,27841,288
10999,28679,288
798,1806,288
809,1821,288
10617,27755,288
11012,28723,288
3795,9620,288
1680,10778,288
3816,10274,288
261,553,288
3816,12123,288
3816,13470,288
1680,10771,288
3816,14193,288
213,367,288
6532,17165,288
4343,11228,288
9071,24854,288
4358,11253,288
10813,28125,288
114,2033,286
30,20114,286
1715,4047,285
380,822,285
4775,12625,285
706,1566,285
1680,10762,285
932,2214,285
5186,13703,285
9127,26176,285
2168,5363,285
1680,10124,285
1400,3228,285
7232,18998,285
2265,5605,285
5694,27879,285
5725,15198,285
10501,27437,285
2435,6410,285
6326,16642,285
6349,16680,285
6547,17223,285
2971,8087,285
7049,18548,285
7075,19615,285
3128,8026,285
7102,19644,285
7256,19048,285
6597,17402,285
809,1825,285
3670,9336,285
8626,22433,285
1680,10756,285
8706,22614,285
1680,8965,285
10653,27849,285
3972,10164,285
3979,10311,285
5996,15861,285
809,1826,285
4263,16788,285
4593,11978,284
1926,4697,284
122,1273,284
192,327,284
30,20101,284
274,593,284
214,396,284
4637,12194,282
1795,4294,282
75,8004,282
10103,26558,282
4993,13824,282
441,985,282
5045,13354,282
5069,13492,282
5242,14547,282
1680,10768,282
2118,25699,282
10650,27813,282
5406,14417,282
5522,14646,282
3858,9792,282
5752,15256,282
5816,15368,282
2407,5950,282
5917,15629,282
6599,18239,282
6008,28224,282
7288,19233,282
6132,17031,282
2586,6502,282
6326,16643,282
1558,3720,282
11178,29135,282
6599,18244,282
7009,18494,282
7077,18647,282
2723,6811,282
3221,8192,282
3310,8927,282
10463,27364,282
809,1822,282
3816,10914,282
10653,27846,282
3816,14185,282
10369,27131,282
10653,27848,282
9042,23671,282
9372,24656,282
11012,28721,282
4030,10424,282
9579,25259,282
75,109,282
4243,11592,282
4287,11148,282
10383,27172,282
4423,11437,282
6400,16848,281
1976,13902,280
1976,13903,280
33,18230,280
122,1283,280
122,1293,280
89,4597,280
4689,12317,279
4719,12380,279
1795,4295,279
4821,12733,279
10714,27971,279
4861,12839,279
422,936,279
6694,29051,279
2240,5534,279
7698,20380,279
1447,3311,279
5753,15267,279
5785,18552,279
9643,25410,279
5921,15638,279
2435,6003,279
8524,22225,279
2930,7487,279
6078,16085,279
1524,3622,279
6324,17447,279
11178,29133,279
2814,7091,279
6597,17401,279
6694,21427,279
9686,25546,279
3032,7746,279
3136,8043,279
7102,19642,279
7232,18993,279
7277,19209,279
7331,19323,279
3310,8930,279
7049,18551,279
9346,24603,279
9273,24425,279
3667,9304,279
8342,21766,279
1680,10110,279
8578,22331,279
8626,22438,279
1680,10770,279
3816,10271,279
8705,28853,279
3816,14179,279
4139,10660,279
316,690,279
4182,10829,279
9872,26023,279
109,169,278
213,368,278
30,20094,278
5932,15692,277
7408,19505,277
1123,17998,276
1680,7931,276
1182,2755,276
4763,12486,276
8552,23357,276
3310,8931,276
3710,17195,276
3163,8102,276
8702,22607,276
4972,13085,276
5186,13705,276
5243,13845,276
10435,27298,276
5470,14509,276
2234,5523,276
1400,3461,276
122,1274,276
7277,19201,276
2427,5989,276
7232,18994,276
1680,10748,276
9042,24736,276
10358,27110,276
7273,19190,276
